"Date","Price","Condition","YearBuilt","Age","HouseType","Storey","Neighbours","Orientation","Community","M2built","M2eff","Bedrooms","Bathrooms","Bathrooms2","Elevator","Heating","Water","ParkingPlaces","Cod","CP","District","DirExacta","Type","Street","Num","Origin","Neighbourhood"
"2008-02-06",192000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,4,NA,30,60,52,2,1,NA,FALSE,"desc/no tiene","central",0,"VW0000001310096",48003,"Ibaiondo",TRUE,"CALLE","SANTA ISABEL","50","PARTICULAR",NA
"2008-02-06",258400,"segunda mano / a reformar",NA,"+ 30 años","  piso",10,4,"sudeste",40,97,83,3,1,NA,TRUE,"desc/no tiene","central",0,"VW0000001310131",48003,"Ibaiondo",TRUE,"CALLE","SANTA ISABEL","64","PARTICULAR",NA
"2007-05-30",290000,"segunda mano / buen estado",NA,"no consta","  piso",3,NA,NA,0,80,0,3,1,NA,FALSE,"desc/no tiene","colectiva",0,"VW0000000855298",48012,"Rekalde",TRUE,"CALLE","IRALA","4","PARTICULAR",19
"2007-07-03",280000,"segunda mano / buen estado",NA,"no consta","  piso",3,NA,NA,0,80,0,3,1,NA,FALSE,"desc/no tiene","colectiva",0,"VW0000000855298",48012,"Rekalde",TRUE,"CALLE","IRALA","4","PARTICULAR",19
"2007-11-13",265000,"segunda mano / buen estado",NA,"no consta","  piso",3,NA,NA,0,80,0,3,1,NA,FALSE,"desc/no tiene","colectiva",0,"VW0000000855298",48012,"Rekalde",TRUE,"CALLE","IRALA","4","PARTICULAR",19
"2008-01-11",253000,"segunda mano / buen estado",NA,"no consta","  piso",3,NA,NA,0,80,0,3,1,NA,FALSE,"desc/no tiene","colectiva",0,"VW0000000855298",48012,"Rekalde",TRUE,"CALLE","IRALA","4","PARTICULAR",19
"2008-03-24",438739,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,70,NA,2,1,NA,TRUE,"individual",NA,1,"VC0000001427795",48013,"Basurto - Zorroza",TRUE,"AVENIDA","SABINO ARANA","32","PARTICULAR",7
"2007-12-07",300506,"segunda mano / buen estado",NA,"no consta","  piso",5,2,NA,23,80,78,3,2,NA,FALSE,"individual","central",0,"VW0000001196221",48003,"Casco Viejo",TRUE,"CALLE","SOMERA","37","PARTICULAR",NA
"2007-10-19",300000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,3,NA,0,61,60,2,1,NA,TRUE,"individual","central",0,"VW0000001103300",48012,"Rekalde",TRUE,"CALLE","AUTONOMIA","49","PARTICULAR",3
"2007-08-20",330000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,0,65,53,2,1,NA,TRUE,"central","colectiva",0,"VC0000001008514",48014,"Deusto",TRUE,"AVENIDA","ENEKURI","6","PARTICULAR",32
"2007-09-23",309000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,0,65,53,2,1,NA,TRUE,"central","colectiva",0,"VC0000001008514",48014,"Deusto",TRUE,"AVENIDA","ENEKURI","6","PARTICULAR",32
"2007-12-26",297500,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,0,65,53,2,1,NA,TRUE,"central","colectiva",0,"VC0000001008514",48014,"Deusto",TRUE,"AVENIDA","ENEKURI","6","PARTICULAR",32
"2008-01-14",285500,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,0,65,53,2,1,NA,TRUE,"central","colectiva",0,"VC0000001008514",48014,"Deusto",TRUE,"AVENIDA","ENEKURI","6","PARTICULAR",32
"2008-03-24",258500,"segunda mano / buen estado",NA,"+ 30 años","  piso",10,5,"nordeste",40,76,60,2,1,NA,TRUE,"individual","central",0,"VW0000001406759",48004,"Begoña - Santutxu",TRUE,"CALLE","COCHERITO DE BILBAO","3","PARTICULAR",33
"2007-04-27",168000,"segunda mano / buen estado",NA,"no consta","  ático",5,2,NA,25,33,0,1,1,NA,FALSE,"individual","central",0,"VW0000000798069",48005,"Casco Viejo",TRUE,"CALLE","BARRENKALE","12","PARTICULAR",11
"2007-05-15",350000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,"nordeste",60,112,100,3,1,NA,TRUE,"individual","central",0,"VW0000000828035",48001,"Abando - Albia",TRUE,"CALLE","GARCIA SALAZAR","14","PARTICULAR",NA
"2007-09-12",360607,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,"nordeste",60,112,100,3,1,NA,TRUE,"individual","central",0,"VW0000000828035",48001,"Abando - Albia",TRUE,"CALLE","GARCIA SALAZAR","14","PARTICULAR",NA
"2007-09-24",360000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,"nordeste",60,112,100,3,1,NA,TRUE,"individual","central",0,"VW0000000828035",48001,"Abando - Albia",TRUE,"CALLE","GARCIA SALAZAR","14","PARTICULAR",NA
"2007-11-21",340000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,"nordeste",60,112,100,3,1,NA,TRUE,"individual","central",0,"VW0000000828035",48001,"Abando - Albia",TRUE,"CALLE","GARCIA SALAZAR","14","PARTICULAR",NA
"2008-02-19",330000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,"nordeste",60,112,100,3,1,NA,TRUE,"individual","central",0,"VW0000000828035",48001,"Abando - Albia",TRUE,"CALLE","GARCIA SALAZAR","14","PARTICULAR",NA
"2007-11-13",306516,"segunda mano / a reformar",NA,"+ 30 años","  piso",5,2,"este",35,93,85,4,1,NA,TRUE,"individual","central",0,"VW0000001148443",48015,"San Ignacio",TRUE,"AVENIDA","LEHENDAKARI AGUIRRE","187","PARTICULAR",31
"2007-12-28",280000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,3,"suroeste",17,80,65,1,1,NA,TRUE,"individual","central",0,"VW0000001232448",48013,"Basurto - Zorroza",TRUE,"CALLE","PABLO ALZOLA","1","PARTICULAR",NA
"2008-01-30",270500,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,3,"suroeste",17,80,65,1,1,NA,TRUE,"individual","central",0,"VW0000001232448",48013,"Basurto - Zorroza",TRUE,"CALLE","PABLO ALZOLA","1","PARTICULAR",NA
"2008-02-11",264000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,3,"suroeste",17,80,65,1,1,NA,TRUE,"individual","central",0,"VW0000001232448",48013,"Basurto - Zorroza",TRUE,"CALLE","PABLO ALZOLA","1","PARTICULAR",NA
"2008-02-25",258000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,3,"suroeste",17,80,65,1,1,NA,TRUE,"individual","central",0,"VW0000001232448",48013,"Basurto - Zorroza",TRUE,"CALLE","PABLO ALZOLA","1","PARTICULAR",NA
"2008-03-26",250000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,3,"suroeste",17,80,65,1,1,NA,TRUE,"individual","central",0,"VW0000001232448",48013,"Basurto - Zorroza",TRUE,"CALLE","PABLO ALZOLA","1","PARTICULAR",NA
"2008-03-14",895000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,2,NA,65,150,0,3,2,NA,TRUE,"individual","central",1,"VW0000001392828",48009,"Abando - Albia",TRUE,"CALLE","IPARRAGUIRRE","19","PARTICULAR",1
"2007-01-18",204344,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,75,NA,3,1,NA,FALSE,"desc/no tiene",NA,0,"VC0000000656161",48003,"Ibaiondo",TRUE,"CALLE","MIRIBILLA","29","PARTICULAR",NA
"2008-02-08",235000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,2,"sudeste",10,90,85,3,1,NA,FALSE,"individual","central",0,"VW0000001316670",48003,"Ibaiondo",TRUE,"CALLE","HERNANI","20","PARTICULAR",30
"2007-12-03",237000,"segunda mano / buen estado",NA,"20-30 años","  piso",8,2,"sur",0,75,68,2,1,NA,TRUE,"desc/no tiene","central",0,"VW0000001189082",48006,"Ibaiondo",TRUE,"AVENIDA","MIRAFLORES","2","PARTICULAR",NA
"2007-01-16",331500,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,3,"sur",20,72,60,2,1,NA,TRUE,"individual","central",0,"VW0000000630107",48013,"Basurto - Zorroza",TRUE,"CALLE","PEREZ GALDOS","47","PARTICULAR",7
"2007-03-18",322000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,3,"sur",20,72,60,2,1,NA,TRUE,"individual","central",0,"VW0000000630107",48013,"Basurto - Zorroza",TRUE,"CALLE","PEREZ GALDOS","47","PARTICULAR",7
"2008-02-26",300000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,3,"sur",20,72,60,2,1,NA,TRUE,"individual","central",0,"VW0000000630107",48013,"Basurto - Zorroza",TRUE,"CALLE","PEREZ GALDOS","47","PARTICULAR",7
"2007-12-07",300000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,2,"suroeste",12,78,70,1,1,NA,FALSE,"individual","central",0,"VW0000001197178",48003,"Ibaiondo",TRUE,"CALLE","BILBAO LA VIEJA","12","PARTICULAR",9
"2008-02-03",450000,"segunda mano / buen estado",NA,"5-10 años","  piso",7,4,NA,120,70,0,2,2,NA,TRUE,"central","indet",0,"VW0000001300767",48011,"Indautxu",TRUE,"CALLE","ALAMEDA URQUIJO","80","PARTICULAR",NA
"2007-12-13",360607,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,2,NA,0,118,106,3,2,NA,FALSE,"individual","central",0,"VW0000001208773",48011,"Abando - Albia",TRUE,"CALLE","HURTADO DE AMEZAGA","32","PARTICULAR",NA
"2007-02-15",390000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,2,"sur",0,80,75,3,2,NA,TRUE,"individual","central",0,"VW0000000678369",48006,"Begoña - Santutxu",TRUE,"CALLE","SANTA CLARA","7","PARTICULAR",33
"2008-02-04",192000,"segunda mano / a reformar",NA,"+ 30 años","  piso",5,2,NA,20,62,0,2,1,NA,FALSE,"desc/no tiene","central",0,"VW0000001303663",48006,"Ibaiondo",TRUE,"CALLE","ITURRIBIDE","25","PARTICULAR",20
"2007-12-20",270000,"segunda mano / buen estado",NA,"20-30 años","  piso",5,2,NA,65,84,0,3,2,NA,TRUE,"individual","central",0,"VW0000001220985",48003,"San Adrián - La Peña",TRUE,"CALLE","ZAMACOLA","56","PARTICULAR",NA
"2008-02-07",475000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,108,NA,2,2,NA,TRUE,"individual",NA,0,"VC0000001334432",48010,"Abando - Albia",TRUE,"CALLE","FERNANDEZ DEL CAMPO","33","PARTICULAR",1
"2007-06-20",390658,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,NA,"sur",48,86,72,2,2,NA,TRUE,"central","indet",0,"VW0000000893428",48012,"Rekalde",TRUE,"CALLE","AUTONOMIA","7","PARTICULAR",3
"2008-01-29",263000,"segunda mano / buen estado",NA,"20-30 años","  piso",9,6,"suroeste",24,65,60,2,1,NA,TRUE,"individual","central",0,"VW0000001289293",48007,"Uribarri",TRUE,"TRAVESIA","MONTAÑO","7","PARTICULAR",NA
"2007-10-09",372000,"segunda mano / buen estado",NA,"5-10 años","  piso",5,NA,NA,37,90,80,3,2,NA,TRUE,"individual","central",1,"VW0000001080561",48013,"Basurto - Zorroza",TRUE,"CALLE","AUNTZETXETA","11","PARTICULAR",NA
"2007-03-28",239804,"segunda mano / buen estado",NA,"+ 30 años","  ático",6,2,NA,35,52,0,1,1,NA,FALSE,"individual","central",0,"VW0000000745715",48005,"Casco Viejo",TRUE,"CALLE","RONDA","11","PARTICULAR",11
"2007-04-13",213360,"segunda mano / buen estado",NA,"+ 30 años","  ático",6,2,NA,35,52,0,1,1,NA,FALSE,"individual","central",0,"VW0000000745715",48005,"Casco Viejo",TRUE,"CALLE","RONDA","11","PARTICULAR",11
"2007-10-14",204000,"segunda mano / buen estado",NA,"+ 30 años","  ático",6,2,NA,35,52,0,1,1,NA,FALSE,"individual","central",0,"VW0000000745715",48005,"Casco Viejo",TRUE,"CALLE","RONDA","11","PARTICULAR",11
"2007-10-11",522800,"segunda mano / buen estado",NA,"10-20 años","  piso",7,4,"sur",54,90,0,3,2,NA,TRUE,"individual","central",0,"VW0000001086582",48014,"Deusto",TRUE,"CALLE","FRANCISCO MACIA","2","PARTICULAR",NA
"2007-12-31",339571,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,4,"sur",0,85,75,2,2,NA,TRUE,"individual","central",0,"VW0000001235703",48003,"Rekalde",TRUE,"CALLE","PEDRO MARTINEZ ARTOLA","80","PARTICULAR",NA
"2008-01-11",235000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,68,0,2,1,NA,TRUE,"desc/no tiene","colectiva",0,"VC0000001275449",48013,"Basurto - Zorroza",TRUE,"CARRETERA","ZORROTZA A KASTREXANA","1","PARTICULAR",NA
"2008-02-06",222000,"segunda mano / a reformar",NA,"no consta","  piso",1,NA,"sur",0,70,60,4,1,NA,FALSE,"desc/no tiene","colectiva",0,"VW0000001309324",48007,"Uribarri",TRUE,"CALLE","SAN ROQUE","6","PARTICULAR",NA
"2007-07-07",237400,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,"sur",30,51,0,1,1,NA,FALSE,"individual","central",0,"VW0000000926171",48007,"Uribarri",TRUE,"CALLE","ESNARRIZAGA","3","PARTICULAR",37
"2007-09-22",234394,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,"sur",30,51,0,1,1,NA,FALSE,"individual","central",0,"VW0000000926171",48007,"Uribarri",TRUE,"CALLE","ESNARRIZAGA","3","PARTICULAR",37
"2007-11-20",222374,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,"sur",30,51,0,1,1,NA,FALSE,"individual","central",0,"VW0000000926171",48007,"Uribarri",TRUE,"CALLE","ESNARRIZAGA","3","PARTICULAR",37
"2008-02-06",299900,"segunda mano / buen estado",NA,"< 5 años","  piso",4,1,"suroeste",50,90,75,3,2,NA,TRUE,"individual","central",1,"VW0000001311048",48007,"Uribarri",TRUE,"CALLE","URIBARRI","30","PARTICULAR",37
"2008-01-30",230000,"segunda mano / buen estado",NA,"no consta","  piso",5,2,NA,20,63,60,2,1,NA,FALSE,"individual","central",0,"VW0000001294199",48006,"Ibaiondo",TRUE,"CALLE","ACHURI","31","PARTICULAR",6
"2007-04-24",492000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,2,NA,60,90,80,3,1,NA,TRUE,"individual","central",1,"VW0000000790854",48010,"Indautxu",TRUE,"AVENIDA","DOCTOR AREILZA","48","PARTICULAR",18
"2007-11-15",297000,"segunda mano / buen estado",NA,"no consta","  piso",5,2,NA,0,90,0,3,1,NA,TRUE,"central","central",0,"VW0000001151995",48010,"Abando - Albia",TRUE,"CALLE","DE FERNANDEZ DEL CAMPO","20","PARTICULAR",NA
"2007-09-09",260000,"segunda mano / buen estado",NA,"20-30 años","  piso",9,6,"sudeste",50,73,63,2,1,NA,TRUE,"individual","central",0,"VW0000001018717",48007,"Uribarri",TRUE,"CALLE","TUTULU","18","PARTICULAR",37
"2007-11-14",252000,"segunda mano / buen estado",NA,"20-30 años","  piso",9,6,"sudeste",50,73,63,2,1,NA,TRUE,"individual","central",0,"VW0000001018717",48007,"Uribarri",TRUE,"CALLE","TUTULU","18","PARTICULAR",37
"2008-03-02",249000,"segunda mano / buen estado",NA,"20-30 años","  piso",9,6,"sudeste",50,73,63,2,1,NA,TRUE,"individual","central",0,"VW0000001018717",48007,"Uribarri",TRUE,"CALLE","TUTULU","18","PARTICULAR",37
"2007-10-06",495000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,2,NA,0,175,147,3,3,NA,TRUE,"individual","central",0,"VW0000001075515",48005,"Casco Viejo",TRUE,"CALLE","ESPERANZA","2","PARTICULAR",11
"2007-10-08",348000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,40,77,74,3,2,NA,TRUE,"central","indet",1,"VW0000001076828",48002,"Rekalde",TRUE,"CALLE","ESPERANTO","4","PARTICULAR",16
"2007-11-15",294500,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,18,86,72,3,1,NA,FALSE,"individual","central",0,"VW0000001153067",48015,"San Ignacio",TRUE,"CALLE","ARTURO KANPION","8","PARTICULAR",31
"2007-11-27",291491,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,18,86,72,3,1,NA,FALSE,"individual","central",0,"VW0000001153067",48015,"San Ignacio",TRUE,"CALLE","ARTURO KANPION","8","PARTICULAR",31
"2007-11-28",289688,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,18,86,72,3,1,NA,FALSE,"individual","central",0,"VW0000001153067",48015,"San Ignacio",TRUE,"CALLE","ARTURO KANPION","8","PARTICULAR",31
"2007-11-06",177299,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,45,NA,1,1,NA,FALSE,"individual",NA,0,"VC0000001154731",48004,"Begoña - Santutxu",TRUE,"CALLE","JUAN DE LA COSA","18","PARTICULAR",33
"2007-04-02",309520,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,4,"sur",35,85,74,4,2,NA,TRUE,"individual","central",0,"VW0000000753209",48004,"Ibaiondo",TRUE,"CALLE","MARCELINO MENENDEZ PELAYO","4","PARTICULAR",NA
"2007-09-14",312000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,6,NA,30,62,0,2,1,NA,TRUE,"individual","central",0,"VW0000001030851",48006,"Begoña - Santutxu",TRUE,"AVENIDA","ZUMALACARREGUI","54","PARTICULAR",33
"2007-09-19",450759,"segunda mano / buen estado",NA,"5-10 años","  piso",7,2,"sur",0,104,87,3,2,NA,TRUE,"individual","central",1,"VW0000001038088",48004,"Begoña - Santutxu",TRUE,"CALLE","MAZUSTEGUI","13","PARTICULAR",NA
"2007-11-02",890000,"segunda mano / buen estado",NA,"+ 30 años","  piso",8,4,"sur",140,165,0,4,2,NA,TRUE,"central","central",0,"VW0000001129222",48013,"Indautxu",TRUE,"CALLE","LICENCIADO POZA","52","PARTICULAR",18
"2008-02-12",830000,"segunda mano / buen estado",NA,"+ 30 años","  piso",8,4,"sur",140,165,0,4,2,NA,TRUE,"central","central",0,"VW0000001129222",48013,"Indautxu",TRUE,"CALLE","LICENCIADO POZA","52","PARTICULAR",18
"2008-03-28",811366,"segunda mano / buen estado",NA,"+ 30 años","  piso",8,4,"sur",140,165,0,4,2,NA,TRUE,"central","central",0,"VW0000001129222",48013,"Indautxu",TRUE,"CALLE","LICENCIADO POZA","52","PARTICULAR",18
"2008-02-12",288486,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,55,NA,2,1,NA,TRUE,"central",NA,0,"VC0000001343873",48007,"Uribarri",TRUE,"CALLE","SALVE","7","PARTICULAR",NA
"2008-02-12",300000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,90,NA,3,2,NA,TRUE,"individual",NA,1,"VC0000001344755",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","GRUPO MAKALDI","2","PARTICULAR",NA
"2007-09-26",249420,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,3,"noroeste",20,65,0,2,1,NA,TRUE,"individual","central",0,"VW0000001054780",48003,"Ibaiondo",TRUE,"CALLE","URAZURRUTIA","37","PARTICULAR",9
"2007-12-01",270455,"segunda mano / buen estado",NA,"+ 30 años","  piso",15,4,NA,30,85,75,3,1,NA,TRUE,"central","indet",0,"VW0000001186068",48004,"Begoña - Santutxu",TRUE,"CALLE","BARRIO AZURLEKO","22","PARTICULAR",NA
"2007-07-06",258000,"segunda mano / buen estado",NA,"+ 30 años","  piso",8,4,"sur",30,60,55,2,1,NA,TRUE,"individual","central",0,"VW0000000925924",48003,"Ibaiondo",TRUE,"CALLE","ZAMACOLA","17","PARTICULAR",NA
"2007-10-22",250000,"segunda mano / buen estado",NA,"+ 30 años","  piso",8,4,"sur",30,60,55,2,1,NA,TRUE,"individual","central",0,"VW0000000925924",48003,"Ibaiondo",TRUE,"CALLE","ZAMACOLA","17","PARTICULAR",NA
"2007-12-25",240000,"segunda mano / buen estado",NA,"+ 30 años","  piso",8,4,"sur",30,60,55,2,1,NA,TRUE,"individual","central",0,"VW0000000925924",48003,"Ibaiondo",TRUE,"CALLE","ZAMACOLA","17","PARTICULAR",NA
"2008-03-09",231000,"segunda mano / buen estado",NA,"+ 30 años","  piso",8,4,"sur",30,60,55,2,1,NA,TRUE,"individual","central",0,"VW0000000925924",48003,"Ibaiondo",TRUE,"CALLE","ZAMACOLA","17","PARTICULAR",NA
"2008-01-31",510860,"segunda mano / buen estado",NA,"no consta","  piso",6,1,"sur",45,163,103,2,2,NA,FALSE,"individual","central",0,"VC0000001318474",48005,"Casco Viejo",TRUE,"CALLE","RONDA","11","PARTICULAR",11
"2008-03-07",169485,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,"este",30,45,NA,2,1,NA,FALSE,"desc/no tiene","central",0,"VC0000001400034",48013,"Abando - Albia",TRUE,"CALLE","GRUPO ZAZPILANDA","43","PARTICULAR",NA
"2008-02-20",330556,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,4,"nordeste",33,60,55,2,1,NA,TRUE,"individual","central",0,"VW0000001343143",48015,"Deusto",TRUE,"CALLE","BENIDORM","2","PARTICULAR",17
"2007-07-12",213359,"segunda mano / buen estado",NA,"20-30 años","  piso",4,4,"este",18,66,0,3,1,NA,FALSE,"individual","central",0,"VW0000000934580",48002,"Basurto - Zorroza",TRUE,"CAMINO","PEÑASCAL","5","PARTICULAR",21
"2007-08-30",205000,"segunda mano / buen estado",NA,"20-30 años","  piso",4,4,"este",18,66,0,3,1,NA,FALSE,"individual","central",0,"VW0000000934580",48002,"Basurto - Zorroza",TRUE,"CAMINO","PEÑASCAL","5","PARTICULAR",21
"2007-08-30",206000,"segunda mano / buen estado",NA,"20-30 años","  piso",4,4,"este",18,66,0,3,1,NA,FALSE,"individual","central",0,"VW0000000934580",48002,"Basurto - Zorroza",TRUE,"CAMINO","PEÑASCAL","5","PARTICULAR",21
"2007-10-22",198000,"segunda mano / buen estado",NA,"20-30 años","  piso",4,4,"este",18,66,0,3,1,NA,FALSE,"individual","central",0,"VW0000000934580",48002,"Basurto - Zorroza",TRUE,"CAMINO","PEÑASCAL","5","PARTICULAR",21
"2008-02-08",192000,"segunda mano / buen estado",NA,"20-30 años","  piso",4,4,"este",18,66,0,3,1,NA,FALSE,"individual","central",0,"VW0000000934580",48002,"Basurto - Zorroza",TRUE,"CAMINO","PEÑASCAL","5","PARTICULAR",21
"2007-09-18",600000,"segunda mano / buen estado",NA,"10-20 años","  piso",5,3,"sur",110,110,0,3,2,NA,TRUE,"individual","central",0,"VW0000001036023",48001,"Abando - Albia",TRUE,"CALLE","NAVARRA","10","PARTICULAR",1
"2008-02-19",522881,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,90,NA,3,2,NA,TRUE,"individual",NA,0,"VC0000001359680",48014,"Deusto",TRUE,"CALLE","FRANCISCO MACIA","1","PARTICULAR",NA
"2008-01-07",219000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,"sur",0,79,70,2,1,NA,TRUE,"individual","central",0,"VW0000001243718",48004,"Ibaiondo",TRUE,"CALLE","FICA","56","PARTICULAR",33
"2007-12-09",273000,"segunda mano / buen estado",NA,"20-30 años","  piso",5,3,NA,50,70,0,2,1,NA,FALSE,"individual","central",0,"VW0000001198908",48003,"San Adrián - La Peña",TRUE,"CALLE","MONTE SABIGAIN","1","PARTICULAR",29
"2008-02-28",185500,"segunda mano / buen estado",NA,"no consta","chalet adosado",NA,NA,NA,NA,66,64,2,1,NA,FALSE,"desc/no tiene",NA,0,"VC0000001383533",48013,"Basurto - Zorroza",TRUE,"CARRETERA","ZORROTZA A KASTREXANA","52","PARTICULAR",NA
"2008-02-21",350000,"segunda mano / buen estado",NA,"+ 30 años","  piso",8,4,"sudeste",25,80,70,3,1,NA,TRUE,"individual","central",0,"VW0000001346279",48012,"Basurto - Zorroza",TRUE,"AVENIDA","SABINO ARANA","61","PARTICULAR",7
"2008-02-25",340000,"segunda mano / buen estado",NA,"+ 30 años","  piso",8,4,"sudeste",25,80,70,3,1,NA,TRUE,"individual","central",0,"VW0000001346279",48012,"Basurto - Zorroza",TRUE,"AVENIDA","SABINO ARANA","61","PARTICULAR",7
"2008-02-27",720000,"segunda mano / buen estado",NA,"< 5 años","  piso",20,6,NA,0,115,81,2,2,NA,TRUE,"individual","central",1,"VW0000001358343",48009,"Abando - Albia",TRUE,"PASEO","ABANDOIBARRA","20","PARTICULAR",NA
"2008-02-27",279470,"segunda mano / buen estado",NA,"20-30 años","  piso",NA,NA,"suroeste",0,80,0,3,1,NA,TRUE,"individual","central",1,"VW0000001358759",48002,"Rekalde",TRUE,"TRAVESIA","ALTUBE","1","PARTICULAR",16
"2007-07-17",409000,"segunda mano / buen estado",NA,"20-30 años","  piso",6,2,NA,0,90,80,3,2,NA,TRUE,"central","indet",0,"VC0000000963763",48006,"Begoña - Santutxu",TRUE,"CALLE","PARROCO UGAZ","2","PARTICULAR",8
"2008-02-24",250000,"segunda mano / buen estado",NA,"no consta","  piso",5,1,NA,0,62,0,2,1,NA,FALSE,"desc/no tiene","central",0,"VW0000001350532",48005,"Casco Viejo",TRUE,"CALLE","BARRENKALE","8","PARTICULAR",11
"2007-11-19",300506,"segunda mano / buen estado",NA,"no consta","chalet adosado",NA,NA,NA,NA,160,NA,4,2,NA,FALSE,"desc/no tiene",NA,0,"VC0000001180952",48003,"San Adrián - La Peña",TRUE,"CALLE","BARRIO BUYA","3","PARTICULAR",NA
